Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 16:36:38 | Frame: 16:35:00 | Frame Start Price: $69,647.20
[17:17:48] Frame: 17:15:00 | BTC: $69,816.40 | Change: -24.70 / ±$180
[17:17:53] Frame: 17:15:00 | BTC: $69,815.00 | Change: -26.10 / ±$180
[17:17:56] Frame: 17:15:00 | BTC: $69,814.60 | Change: -26.50 / ±$180
[17:17:59] Frame: 17:15:00 | BTC: $69,818.40 | Change: -22.70 / ±$180
[17:18:02] Frame: 17:15:00 | BTC: $69,818.40 | Change: -22.70 / ±$180
[17:18:05] Frame: 17:15:00 | BTC: $69,818.40 | Change: -22.70 / ±$180
[17:18:05] ⚠️  WARNING: Timestamp stuck at same value!
[17:18:05] Frame: 17:15:00 | BTC: $69,818.40 | Change: -22.70 / ±$180
[17:18:10] Frame: 17:15:00 | BTC: $69,822.50 | Change: -18.60 / ±$180
[17:18:13] Frame: 17:15:00 | BTC: $69,822.50 | Change: -18.60 / ±$180
[17:18:16] Frame: 17:15:00 | BTC: $69,833.30 | Change: -7.80 / ±$180
[17:18:19] Frame: 17:15:00 | BTC: $69,833.30 | Change: -7.80 / ±$180
[17:18:22] Frame: 17:15:00 | BTC: $69,837.50 | Change: -3.60 / ±$180
[17:18:26] Frame: 17:15:00 | BTC: $69,837.50 | Change: -3.60 / ±$180
[17:18:29] Frame: 17:15:00 | BTC: $69,837.50 | Change: -3.60 / ±$180
[17:18:32] Frame: 17:15:00 | BTC: $69,837.40 | Change: -3.70 / ±$180
[17:18:35] Frame: 17:15:00 | BTC: $69,840.20 | Change: -0.90 / ±$180
[17:18:38] Frame: 17:15:00 | BTC: $69,840.20 | Change: -0.90 / ±$180
[17:18:41] Frame: 17:15:00 | BTC: $69,842.30 | Change: +1.20 / ±$180
[17:18:45] Frame: 17:15:00 | BTC: $69,841.00 | Change: -0.10 / ±$180
[17:18:48] Frame: 17:15:00 | BTC: $69,839.60 | Change: -1.50 / ±$180
[17:18:50] Frame: 17:15:00 | BTC: $69,839.60 | Change: -1.50 / ±$180
[17:18:53] Frame: 17:15:00 | BTC: $69,829.30 | Change: -11.80 / ±$180
[17:18:56] Frame: 17:15:00 | BTC: $69,825.80 | Change: -15.30 / ±$180
[17:19:00] Frame: 17:15:00 | BTC: $69,825.80 | Change: -15.30 / ±$180
[17:19:03] Frame: 17:15:00 | BTC: $69,825.80 | Change: -15.30 / ±$180
[17:19:06] Frame: 17:15:00 | BTC: $69,811.50 | Change: -29.60 / ±$180
[17:19:06] ⚠️  WARNING: Timestamp stuck at same value!
[17:19:06] Frame: 17:15:00 | BTC: $69,811.50 | Change: -29.60 / ±$180
[17:19:11] Frame: 17:15:00 | BTC: $69,811.50 | Change: -29.60 / ±$180
[17:19:14] Frame: 17:15:00 | BTC: $69,811.50 | Change: -29.60 / ±$180
[17:19:18] Frame: 17:15:00 | BTC: $69,808.90 | Change: -32.20 / ±$180
[17:19:21] Frame: 17:15:00 | BTC: $69,802.80 | Change: -38.30 / ±$180
[17:19:24] Frame: 17:15:00 | BTC: $69,802.80 | Change: -38.30 / ±$180
[17:19:27] Frame: 17:15:00 | BTC: $69,802.20 | Change: -38.90 / ±$180
[17:19:30] Frame: 17:15:00 | BTC: $69,810.00 | Change: -31.10 / ±$180
[17:19:34] Frame: 17:15:00 | BTC: $69,809.90 | Change: -31.20 / ±$180
[17:19:37] Frame: 17:15:00 | BTC: $69,809.90 | Change: -31.20 / ±$180
[17:19:40] Frame: 17:15:00 | BTC: $69,809.90 | Change: -31.20 / ±$180
[17:19:43] Frame: 17:15:00 | BTC: $69,803.70 | Change: -37.40 / ±$180
[17:19:46] Frame: 17:15:00 | BTC: $69,802.30 | Change: -38.80 / ±$180
[17:19:49] Frame: 17:15:00 | BTC: $69,802.30 | Change: -38.80 / ±$180
[17:19:52] Frame: 17:15:00 | BTC: $69,802.20 | Change: -38.90 / ±$180
[17:19:55] Frame: 17:15:00 | BTC: $69,802.30 | Change: -38.80 / ±$180
[17:19:57] Frame: 17:15:00 | BTC: $69,802.20 | Change: -38.90 / ±$180

[NEW FRAME] Now: 17:20:00 | Frame: 17:20:00 | Frame Start Price: $69,802.30
[17:20:00] Frame: 17:20:00 | BTC: $69,802.30 | Change: +0.00 / ±$180
[17:20:03] Frame: 17:20:00 | BTC: $69,802.30 | Change: +0.00 / ±$180
[17:20:08] Frame: 17:20:00 | BTC: $69,800.00 | Change: -2.30 / ±$180
[17:20:11] Frame: 17:20:00 | BTC: $69,800.00 | Change: -2.30 / ±$180
[17:20:14] Frame: 17:20:00 | BTC: $69,797.20 | Change: -5.10 / ±$180
[17:20:17] Frame: 17:20:00 | BTC: $69,792.90 | Change: -9.40 / ±$180
[17:20:20] Frame: 17:20:00 | BTC: $69,792.80 | Change: -9.50 / ±$180
[17:20:23] Frame: 17:20:00 | BTC: $69,792.80 | Change: -9.50 / ±$180
[17:20:26] Frame: 17:20:00 | BTC: $69,790.10 | Change: -12.20 / ±$180
[17:20:29] Frame: 17:20:00 | BTC: $69,791.40 | Change: -10.90 / ±$180
[17:20:32] Frame: 17:20:00 | BTC: $69,766.20 | Change: -36.10 / ±$180
[17:20:35] Frame: 17:20:00 | BTC: $69,766.20 | Change: -36.10 / ±$180
[17:20:38] Frame: 17:20:00 | BTC: $69,763.70 | Change: -38.60 / ±$180
[17:20:42] Frame: 17:20:00 | BTC: $69,700.90 | Change: -101.40 / ±$180
[17:20:45] Frame: 17:20:00 | BTC: $69,700.90 | Change: -101.40 / ±$180
[17:20:49] Frame: 17:20:00 | BTC: $69,700.90 | Change: -101.40 / ±$180
[17:20:51] Frame: 17:20:00 | BTC: $69,681.40 | Change: -120.90 / ±$180
[17:20:54] Frame: 17:20:00 | BTC: $69,658.20 | Change: -144.10 / ±$180
[17:20:57] Frame: 17:20:00 | BTC: $69,658.20 | Change: -144.10 / ±$180
[17:21:00] Frame: 17:20:00 | BTC: $69,658.20 | Change: -144.10 / ±$180
[17:21:04] Frame: 17:20:00 | BTC: $69,644.20 | Change: -158.10 / ±$180
[17:21:07] Frame: 17:20:00 | BTC: $69,654.80 | Change: -147.50 / ±$180
[17:21:10] Frame: 17:20:00 | BTC: $69,654.80 | Change: -147.50 / ±$180
[17:21:13] Frame: 17:20:00 | BTC: $69,624.90 | Change: -177.40 / ±$180
[SIGNAL] 🔴 DECREASE SIGNAL @ 17:21:17 | Frame: 17:20:00 | BTC: $69,589.80 | Change: -$212.50 from $69,802.30
[17:21:20] Frame: 17:20:00 | BTC: $69,575.30 | Change: -227.00 (Signal triggered)
[17:21:23] Frame: 17:20:00 | BTC: $69,598.20 | Change: -204.10 (Signal triggered)
[17:21:26] Frame: 17:20:00 | BTC: $69,580.50 | Change: -221.80 (Signal triggered)
[17:21:29] Frame: 17:20:00 | BTC: $69,585.80 | Change: -216.50 (Signal triggered)
[17:21:32] Frame: 17:20:00 | BTC: $69,585.80 | Change: -216.50 (Signal triggered)
[17:21:35] Frame: 17:20:00 | BTC: $69,592.70 | Change: -209.60 (Signal triggered)
[17:21:38] Frame: 17:20:00 | BTC: $69,592.70 | Change: -209.60 (Signal triggered)
[17:21:41] Frame: 17:20:00 | BTC: $69,589.20 | Change: -213.10 (Signal triggered)
[17:21:44] Frame: 17:20:00 | BTC: $69,587.70 | Change: -214.60 (Signal triggered)
[17:21:47] Frame: 17:20:00 | BTC: $69,587.70 | Change: -214.60 (Signal triggered)
[17:21:51] Frame: 17:20:00 | BTC: $69,568.10 | Change: -234.20 (Signal triggered)
[17:21:54] Frame: 17:20:00 | BTC: $69,568.10 | Change: -234.20 (Signal triggered)
[17:21:58] Frame: 17:20:00 | BTC: $69,563.80 | Change: -238.50 (Signal triggered)
[17:22:00] Frame: 17:20:00 | BTC: $69,569.60 | Change: -232.70 (Signal triggered)
[17:22:03] Frame: 17:20:00 | BTC: $69,569.60 | Change: -232.70 (Signal triggered)
[17:22:06] Frame: 17:20:00 | BTC: $69,588.40 | Change: -213.90 (Signal triggered)
[17:22:09] Frame: 17:20:00 | BTC: $69,588.40 | Change: -213.90 (Signal triggered)
[17:22:12] Frame: 17:20:00 | BTC: $69,588.40 | Change: -213.90 (Signal triggered)
[17:22:15] Frame: 17:20:00 | BTC: $69,588.40 | Change: -213.90 (Signal triggered)
[17:22:18] Frame: 17:20:00 | BTC: $69,591.80 | Change: -210.50 (Signal triggered)
[17:22:21] Frame: 17:20:00 | BTC: $69,596.80 | Change: -205.50 (Signal triggered)
[17:22:26] Frame: 17:20:00 | BTC: $69,591.90 | Change: -210.40 (Signal triggered)
[17:22:29] Frame: 17:20:00 | BTC: $69,596.80 | Change: -205.50 (Signal triggered)
[17:22:32] Frame: 17:20:00 | BTC: $69,591.90 | Change: -210.40 (Signal triggered)
[17:22:35] Frame: 17:20:00 | BTC: $69,584.60 | Change: -217.70 (Signal triggered)
[17:22:37] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:22:40] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:22:43] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:22:47] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:22:50] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:22:53] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:22:58] Frame: 17:20:00 | BTC: $69,581.40 | Change: -220.90 (Signal triggered)
[17:23:01] Frame: 17:20:00 | BTC: $69,580.00 | Change: -222.30 (Signal triggered)
[17:23:04] Frame: 17:20:00 | BTC: $69,593.20 | Change: -209.10 (Signal triggered)
[17:23:07] Frame: 17:20:00 | BTC: $69,587.60 | Change: -214.70 (Signal triggered)
[17:23:10] Frame: 17:20:00 | BTC: $69,587.90 | Change: -214.40 (Signal triggered)
[17:23:14] Frame: 17:20:00 | BTC: $69,587.80 | Change: -214.50 (Signal triggered)
[17:23:17] Frame: 17:20:00 | BTC: $69,587.90 | Change: -214.40 (Signal triggered)
[17:23:21] Frame: 17:20:00 | BTC: $69,574.20 | Change: -228.10 (Signal triggered)
[17:23:24] Frame: 17:20:00 | BTC: $69,574.20 | Change: -228.10 (Signal triggered)
[17:23:27] Frame: 17:20:00 | BTC: $69,591.80 | Change: -210.50 (Signal triggered)
[17:23:30] Frame: 17:20:00 | BTC: $69,591.70 | Change: -210.60 (Signal triggered)
[17:23:34] Frame: 17:20:00 | BTC: $69,612.00 | Change: -190.30 (Signal triggered)
[17:23:37] Frame: 17:20:00 | BTC: $69,600.00 | Change: -202.30 (Signal triggered)
[17:23:40] Frame: 17:20:00 | BTC: $69,600.00 | Change: -202.30 (Signal triggered)
[17:23:43] Frame: 17:20:00 | BTC: $69,588.20 | Change: -214.10 (Signal triggered)
[17:23:46] Frame: 17:20:00 | BTC: $69,576.20 | Change: -226.10 (Signal triggered)
[17:23:49] Frame: 17:20:00 | BTC: $69,576.30 | Change: -226.00 (Signal triggered)
[17:23:52] Frame: 17:20:00 | BTC: $69,576.70 | Change: -225.60 (Signal triggered)
[17:23:55] Frame: 17:20:00 | BTC: $69,576.70 | Change: -225.60 (Signal triggered)
[17:23:58] Frame: 17:20:00 | BTC: $69,564.60 | Change: -237.70 (Signal triggered)
[17:24:01] Frame: 17:20:00 | BTC: $69,563.30 | Change: -239.00 (Signal triggered)
[17:24:05] Frame: 17:20:00 | BTC: $69,563.30 | Change: -239.00 (Signal triggered)
[17:24:08] Frame: 17:20:00 | BTC: $69,522.20 | Change: -280.10 (Signal triggered)
[17:24:11] Frame: 17:20:00 | BTC: $69,539.30 | Change: -263.00 (Signal triggered)
[17:24:15] Frame: 17:20:00 | BTC: $69,539.30 | Change: -263.00 (Signal triggered)
[17:24:18] Frame: 17:20:00 | BTC: $69,538.10 | Change: -264.20 (Signal triggered)
[17:24:21] Frame: 17:20:00 | BTC: $69,527.80 | Change: -274.50 (Signal triggered)
[17:24:24] Frame: 17:20:00 | BTC: $69,527.80 | Change: -274.50 (Signal triggered)
[17:24:27] Frame: 17:20:00 | BTC: $69,527.70 | Change: -274.60 (Signal triggered)
[17:24:30] Frame: 17:20:00 | BTC: $69,533.00 | Change: -269.30 (Signal triggered)
[17:24:33] Frame: 17:20:00 | BTC: $69,532.30 | Change: -270.00 (Signal triggered)
[17:24:36] Frame: 17:20:00 | BTC: $69,537.90 | Change: -264.40 (Signal triggered)
[17:24:40] Frame: 17:20:00 | BTC: $69,537.90 | Change: -264.40 (Signal triggered)
[17:24:43] Frame: 17:20:00 | BTC: $69,545.90 | Change: -256.40 (Signal triggered)
[17:24:46] Frame: 17:20:00 | BTC: $69,543.10 | Change: -259.20 (Signal triggered)
[17:24:49] Frame: 17:20:00 | BTC: $69,536.50 | Change: -265.80 (Signal triggered)
[17:24:52] Frame: 17:20:00 | BTC: $69,543.40 | Change: -258.90 (Signal triggered)
[17:24:55] Frame: 17:20:00 | BTC: $69,542.10 | Change: -260.20 (Signal triggered)
[17:24:58] Frame: 17:20:00 | BTC: $69,542.10 | Change: -260.20 (Signal triggered)

[NEW FRAME] Now: 17:25:01 | Frame: 17:25:00 | Frame Start Price: $69,536.10
[17:25:01] Frame: 17:25:00 | BTC: $69,536.10 | Change: +0.00 / ±$180
[17:25:04] Frame: 17:25:00 | BTC: $69,536.10 | Change: +0.00 / ±$180


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 17:25:09 | Frame: 17:25:00 | Frame Start Price: $69,535.60
[17:26:11] ⚠️  WARNING: Timestamp stuck at same value!
[17:29:15] ⚠️  WARNING: Timestamp stuck at same value!

[NEW FRAME] Now: 17:30:02 | Frame: 17:30:00 | Frame Start Price: $69,507.60


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 17:31:31 | Frame: 17:30:00 | Frame Start Price: $69,527.60
Scanning for signals...
[17:34:20] ⚠️  WARNING: Timestamp stuck at same value!

[NEW FRAME] Now: 17:35:02 | Frame: 17:35:00 | Frame Start Price: $69,477.60
Scanning for signals...
[17:37:22] ⚠️  WARNING: Timestamp stuck at same value!

[NEW FRAME] Now: 17:40:02 | Frame: 17:40:00 | Frame Start Price: $69,569.80
Scanning for signals...
[17:40:24] ⚠️  WARNING: Timestamp stuck at same value!
[17:42:26] ⚠️  WARNING: Timestamp stuck at same value!
[SIGNAL] 🔴 DECREASE SIGNAL @ 17:44:05 | Frame: 17:40:00 | BTC: $69,379.30 | Change: -$190.50 from $69,569.80
[17:44:09] Frame: 17:40:00 | BTC: $69,378.50 | Change: -191.30 (Signal triggered)
[17:44:12] Frame: 17:40:00 | BTC: $69,378.50 | Change: -191.30 (Signal triggered)
[17:44:15] Frame: 17:40:00 | BTC: $69,372.40 | Change: -197.40 (Signal triggered)
[17:44:18] Frame: 17:40:00 | BTC: $69,372.40 | Change: -197.40 (Signal triggered)
[17:44:21] Frame: 17:40:00 | BTC: $69,374.10 | Change: -195.70 (Signal triggered)
[17:44:24] Frame: 17:40:00 | BTC: $69,358.00 | Change: -211.80 (Signal triggered)
[17:44:27] Frame: 17:40:00 | BTC: $69,358.00 | Change: -211.80 (Signal triggered)
[17:44:31] Frame: 17:40:00 | BTC: $69,348.50 | Change: -221.30 (Signal triggered)
[17:44:34] Frame: 17:40:00 | BTC: $69,365.50 | Change: -204.30 (Signal triggered)
[17:44:37] Frame: 17:40:00 | BTC: $69,366.40 | Change: -203.40 (Signal triggered)
[17:44:41] Frame: 17:40:00 | BTC: $69,360.00 | Change: -209.80 (Signal triggered)
[17:44:44] Frame: 17:40:00 | BTC: $69,377.20 | Change: -192.60 (Signal triggered)
[17:44:47] Frame: 17:40:00 | BTC: $69,343.10 | Change: -226.70 (Signal triggered)
[17:44:50] Frame: 17:40:00 | BTC: $69,348.20 | Change: -221.60 (Signal triggered)
[17:44:53] Frame: 17:40:00 | BTC: $69,348.80 | Change: -221.00 (Signal triggered)
[17:44:56] Frame: 17:40:00 | BTC: $69,328.20 | Change: -241.60 (Signal triggered)
[17:44:58] Frame: 17:40:00 | BTC: $69,319.80 | Change: -250.00 (Signal triggered)

[NEW FRAME] Now: 17:45:01 | Frame: 17:45:00 | Frame Start Price: $69,319.80
Scanning for signals...


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 18:10:33 | Frame: 18:10:00 | Frame Start Price: $69,500.10
Scanning for signals...
Unexpected error: mixer not initialized


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 18:17:04 | Frame: 18:15:00 | Frame Start Price: $69,565.30
Scanning for signals...


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 18:19:16 | Frame: 18:15:00 | Frame Start Price: $69,573.00
Scanning for signals...

[NEW FRAME] Now: 18:20:00 | Frame: 18:20:00 | Frame Start Price: $69,536.90
Scanning for signals...


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 18:20:43 | Frame: 18:20:00 | Frame Start Price: $69,488.00
Scanning for signals...

[NEW FRAME] Now: 18:25:02 | Frame: 18:25:00 | Frame Start Price: $69,399.60
Scanning for signals...

[NEW FRAME] Now: 18:30:01 | Frame: 18:30:00 | Frame Start Price: $69,439.90
Scanning for signals...

[NEW FRAME] Now: 18:35:02 | Frame: 18:35:00 | Frame Start Price: $69,420.30
Scanning for signals...

[NEW FRAME] Now: 18:40:01 | Frame: 18:40:00 | Frame Start Price: $69,502.90
Scanning for signals...

[NEW FRAME] Now: 18:45:02 | Frame: 18:45:00 | Frame Start Price: $69,478.50
Scanning for signals...

[NEW FRAME] Now: 18:50:02 | Frame: 18:50:00 | Frame Start Price: $69,416.90
Scanning for signals...

[NEW FRAME] Now: 18:55:02 | Frame: 18:55:00 | Frame Start Price: $69,482.40
Scanning for signals...

[NEW FRAME] Now: 19:00:02 | Frame: 19:00:00 | Frame Start Price: $69,458.90
Scanning for signals...

[NEW FRAME] Now: 19:05:01 | Frame: 19:05:00 | Frame Start Price: $69,522.70
Scanning for signals...

[NEW FRAME] Now: 19:10:01 | Frame: 19:10:00 | Frame Start Price: $69,557.70
Scanning for signals...

[NEW FRAME] Now: 19:15:00 | Frame: 19:15:00 | Frame Start Price: $69,471.80
Scanning for signals...

[NEW FRAME] Now: 19:20:01 | Frame: 19:20:00 | Frame Start Price: $69,535.00
Scanning for signals...

[NEW FRAME] Now: 19:23:37 | Frame: 19:25:00 | Frame Start Price: $69,520.50
Scanning for signals...

[NEW FRAME] Now: 19:23:37 | Frame: 19:30:00 | Frame Start Price: $69,520.50
Scanning for signals...

[NEW FRAME] Now: 19:23:37 | Frame: 19:35:00 | Frame Start Price: $69,520.50
Scanning for signals...

[NEW FRAME] Now: 19:23:37 | Frame: 19:40:00 | Frame Start Price: $69,520.50
Scanning for signals...

[NEW FRAME] Now: 19:23:37 | Frame: 21:30:00 | Frame Start Price: $69,520.50
Scanning for signals...

[NEW FRAME] Now: 19:23:37 | Frame: 21:35:00 | Frame Start Price: $69,520.50
Scanning for signals...


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 21:58:02 | Frame: 21:55:00 | Frame Start Price: $70,260.50
Scanning for signals...

[NEW FRAME] Now: 22:00:01 | Frame: 22:00:00 | Frame Start Price: $70,236.00
Scanning for signals...

[NEW FRAME] Now: 22:00:19 | Frame: 22:05:00 | Frame Start Price: $70,235.90
Scanning for signals...

[NEW FRAME] Now: 22:00:19 | Frame: 22:10:00 | Frame Start Price: $70,235.90
Scanning for signals...

[NEW FRAME] Now: 22:00:19 | Frame: 22:15:00 | Frame Start Price: $70,235.90
Scanning for signals...

[NEW FRAME] Now: 22:00:19 | Frame: 22:30:00 | Frame Start Price: $70,235.90
Scanning for signals...
[SIGNAL] 🟢 INCREASE SIGNAL @ 22:32:51 | Frame: 22:30:00 | BTC: $70,437.80 | Change: +$201.90 from $70,235.90
[22:32:55] Frame: 22:30:00 | BTC: $70,441.00 | Change: +205.10 (Signal triggered)
[22:32:58] Frame: 22:30:00 | BTC: $70,437.80 | Change: +201.90 (Signal triggered)
[22:33:01] Frame: 22:30:00 | BTC: $70,437.90 | Change: +202.00 (Signal triggered)
[22:33:04] Frame: 22:30:00 | BTC: $70,437.90 | Change: +202.00 (Signal triggered)
[22:33:07] Frame: 22:30:00 | BTC: $70,437.90 | Change: +202.00 (Signal triggered)
[22:33:10] Frame: 22:30:00 | BTC: $70,437.90 | Change: +202.00 (Signal triggered)
[22:33:13] Frame: 22:30:00 | BTC: $70,441.30 | Change: +205.40 (Signal triggered)
[22:33:16] Frame: 22:30:00 | BTC: $70,434.80 | Change: +198.90 (Signal triggered)
[22:33:19] Frame: 22:30:00 | BTC: $70,434.80 | Change: +198.90 (Signal triggered)
[22:33:22] Frame: 22:30:00 | BTC: $70,434.80 | Change: +198.90 (Signal triggered)
[22:33:25] Frame: 22:30:00 | BTC: $70,427.60 | Change: +191.70 (Signal triggered)
[22:33:28] Frame: 22:30:00 | BTC: $70,434.90 | Change: +199.00 (Signal triggered)
[22:33:32] Frame: 22:30:00 | BTC: $70,409.50 | Change: +173.60 (Signal triggered)
[22:33:36] Frame: 22:30:00 | BTC: $70,423.50 | Change: +187.60 (Signal triggered)
[22:33:39] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:33:42] Frame: 22:30:00 | BTC: $70,408.50 | Change: +172.60 (Signal triggered)
[22:33:44] Frame: 22:30:00 | BTC: $70,408.50 | Change: +172.60 (Signal triggered)
[22:33:47] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:33:50] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:33:53] Frame: 22:30:00 | BTC: $70,413.80 | Change: +177.90 (Signal triggered)
[22:33:53] Frame: 22:30:00 | BTC: $70,413.80 | Change: +177.90 (Signal triggered)
[22:33:59] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:02] Frame: 22:30:00 | BTC: $70,408.60 | Change: +172.70 (Signal triggered)
[22:34:06] Frame: 22:30:00 | BTC: $70,408.60 | Change: +172.70 (Signal triggered)
[22:34:09] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:12] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:15] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:18] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:21] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:24] Frame: 22:30:00 | BTC: $70,408.70 | Change: +172.80 (Signal triggered)
[22:34:27] Frame: 22:30:00 | BTC: $70,408.60 | Change: +172.70 (Signal triggered)
[22:34:30] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:34:33] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:34:36] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:34:40] Frame: 22:30:00 | BTC: $70,408.40 | Change: +172.50 (Signal triggered)
[22:34:43] Frame: 22:30:00 | BTC: $70,412.40 | Change: +176.50 (Signal triggered)
[22:34:46] Frame: 22:30:00 | BTC: $70,412.30 | Change: +176.40 (Signal triggered)
[22:34:49] Frame: 22:30:00 | BTC: $70,412.30 | Change: +176.40 (Signal triggered)
[22:34:52] Frame: 22:30:00 | BTC: $70,416.00 | Change: +180.10 (Signal triggered)
[22:34:55] Frame: 22:30:00 | BTC: $70,416.00 | Change: +180.10 (Signal triggered)
[22:34:55] Frame: 22:30:00 | BTC: $70,416.00 | Change: +180.10 (Signal triggered)

[NEW FRAME] Now: 22:35:01 | Frame: 22:35:00 | Frame Start Price: $70,416.60
Scanning for signals...

[NEW FRAME] Now: 22:40:02 | Frame: 22:40:00 | Frame Start Price: $70,444.50
Scanning for signals...

[NEW FRAME] Now: 22:44:58 | Frame: 22:45:00 | Frame Start Price: $70,359.10
Scanning for signals...

[NEW FRAME] Now: 22:50:01 | Frame: 22:50:00 | Frame Start Price: $70,272.10
Scanning for signals...

[NEW FRAME] Now: 22:55:02 | Frame: 22:55:00 | Frame Start Price: $70,334.70
Scanning for signals...

[NEW FRAME] Now: 23:00:01 | Frame: 23:00:00 | Frame Start Price: $70,370.20
Scanning for signals...

[NEW FRAME] Now: 23:05:01 | Frame: 23:05:00 | Frame Start Price: $70,370.00
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:10:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:15:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:20:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:25:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:30:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:35:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:40:00 | Frame Start Price: $70,390.50
Scanning for signals...

[NEW FRAME] Now: 23:05:14 | Frame: 23:45:00 | Frame Start Price: $70,390.50
Scanning for signals...


Stopping...
Starting 5-minute BTC/USDT (Binance Perpetual) frame tracking...
Signal threshold: ±$180 price change per frame
--------------------------------------------------------------------------------

[NEW FRAME] Now: 17:23:09 | Frame: 17:20:00 | Frame Start Price: $66,340.00
Scanning for signals...

[NEW FRAME] Now: 17:25:02 | Frame: 17:25:00 | Frame Start Price: $66,400.10
Scanning for signals...

[NEW FRAME] Now: 17:30:01 | Frame: 17:30:00 | Frame Start Price: $66,314.20
Scanning for signals...
[SIGNAL] 🟢 INCREASE SIGNAL @ 17:34:16 | Frame: 17:30:00 | BTC: $66,536.00 | Change: +$221.80 from $66,314.20
[17:34:19] Frame: 17:30:00 | BTC: $66,536.00 | Change: +221.80 (Signal triggered)
[17:34:21] Frame: 17:30:00 | BTC: $66,534.90 | Change: +220.70 (Signal triggered)
[17:34:24] Frame: 17:30:00 | BTC: $66,527.80 | Change: +213.60 (Signal triggered)
[17:34:27] Frame: 17:30:00 | BTC: $66,527.80 | Change: +213.60 (Signal triggered)
[17:34:30] Frame: 17:30:00 | BTC: $66,538.00 | Change: +223.80 (Signal triggered)
[17:34:33] Frame: 17:30:00 | BTC: $66,541.10 | Change: +226.90 (Signal triggered)
